iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
BGD,Asia,Bangladesh,2020-05-22,30205.0,1694.0,1448.571,432.0,24.0,19.143,178.352,10.003,8.553,2.551,0.142,0.113,1.39,221673.0,9727.0,1.333,0.058,9057.0,0.054,0.1599,6.3,tests performed,,,,,,,,,,,,,,93.52,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-05-23,32078.0,1873.0,1583.286,452.0,20.0,19.714,189.411,11.06,9.349,2.669,0.118,0.116,1.38,232507.0,10834.0,1.398,0.065,9636.0,0.058,0.1643,6.1,tests performed,,,,,,,,,,,,,,93.52,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-05-24,33610.0,1532.0,1620.286,480.0,28.0,21.714,198.457,9.046,9.567,2.834,0.165,0.128,1.27,241415.0,8908.0,1.452,0.054,9739.0,0.059,0.1664,6.0,tests performed,,,,,,,,,,,,,,93.52,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-05-25,35585.0,1975.0,1673.571,501.0,21.0,21.714,210.119,11.662,9.882,2.958,0.124,0.128,1.21,250866.0,9451.0,1.508,0.057,9691.0,0.058,0.1727,5.8,tests performed,,,,,,,,,,,,,,93.52,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-05-26,36751.0,1166.0,1661.429,522.0,21.0,21.714,217.004,6.885,9.81,3.082,0.124,0.128,1.12,256273.0,5407.0,1.541,0.033,9257.0,0.056,0.1795,5.6,tests performed,,,,,,,,,,,,,,93.52,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-05-27,38292.0,1541.0,1650.571,544.0,22.0,22.571,226.103,9.099,9.746,3.212,0.13,0.133,1.16,264288.0,8015.0,1.589,0.048,8943.0,0.054,0.1846,5.4,tests performed,,,,,,,,,,,,,,93.52,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-05-28,40321.0,2029.0,1687.143,559.0,15.0,21.571,238.084,11.981,9.962,3.301,0.089,0.127,1.28,273598.0,9310.0,1.645,0.056,8807.0,0.053,0.1916,5.2,tests performed,,,,,,,,,,,,,,93.52,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-05-29,42844.0,2523.0,1805.571,582.0,23.0,21.429,252.982,14.898,10.661,3.437,0.136,0.127,1.36,284899.0,11301.0,1.713,0.068,9032.0,0.054,0.1999,5.0,tests performed,,,,,,,,,,,,,,93.52,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-05-30,44608.0,1764.0,1790.0,610.0,28.0,22.571,263.397,10.416,10.569,3.602,0.165,0.133,1.35,294886.0,9987.0,1.773,0.06,8911.0,0.054,0.2009,5.0,tests performed,,,,,,,,,,,,,,93.52,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-05-31,47153.0,2545.0,1934.714,650.0,40.0,24.286,278.425,15.027,11.424,3.838,0.236,0.143,1.38,306762.0,11876.0,1.845,0.071,9335.0,0.056,0.2073,4.8,tests performed,,,,,,,,,,,,,,62.96,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-01,49534.0,2381.0,1992.714,672.0,22.0,24.429,292.484,14.059,11.766,3.968,0.13,0.144,1.35,318201.0,11439.0,1.913,0.069,9619.0,0.058,0.2072,4.8,tests performed,,,,,,,,,,,,,,62.96,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-02,52445.0,2911.0,2242.0,709.0,37.0,26.714,309.673,17.189,13.238,4.186,0.218,0.158,1.36,330905.0,12704.0,1.99,0.076,10662.0,0.064,0.2103,4.8,tests performed,,,,,,,,,,,,,,62.96,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-03,55140.0,2695.0,2406.857,746.0,37.0,28.857,325.586,15.913,14.212,4.405,0.218,0.17,1.29,343415.0,12510.0,2.065,0.075,11304.0,0.068,0.2129,4.7,tests performed,,,,,,,,,,,,,,62.96,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-04,57563.0,2423.0,2463.143,781.0,35.0,31.714,339.893,14.307,14.544,4.612,0.207,0.187,1.24,356109.0,12694.0,2.141,0.076,11787.0,0.071,0.209,4.8,tests performed,,,,,,,,,,,,,,62.96,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-05,60391.0,2828.0,2506.714,811.0,30.0,32.714,356.592,16.699,14.801,4.789,0.177,0.193,1.25,370197.0,14088.0,2.226,0.085,12185.0,0.073,0.2057,4.9,tests performed,,,,,,,,,,,,,,62.96,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-06,63026.0,2635.0,2631.143,846.0,35.0,33.714,372.15,15.559,15.536,4.995,0.207,0.199,1.25,382683.0,12486.0,2.301,0.075,12542.0,0.075,0.2098,4.8,tests performed,,,,,,,,,,,,,,62.96,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-07,65769.0,2743.0,2659.429,888.0,42.0,34.0,388.347,16.197,15.703,5.243,0.248,0.201,1.23,395819.0,13136.0,2.38,0.079,12722.0,0.076,0.209,4.8,tests performed,,,,,,,,,,,,,,62.96,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-08,68504.0,2735.0,2710.0,930.0,42.0,36.857,404.496,16.149,16.002,5.491,0.248,0.218,1.21,408763.0,12944.0,2.458,0.078,12937.0,0.078,0.2095,4.8,tests performed,,,,,,,,,,,,,,62.96,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-09,71675.0,3171.0,2747.143,975.0,45.0,38.0,423.22,18.724,16.221,5.757,0.266,0.224,1.21,423431.0,14668.0,2.546,0.088,13218.0,0.079,0.2078,4.8,tests performed,,,,,,,,,,,,,,62.96,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-10,74865.0,3190.0,2817.857,1012.0,37.0,38.0,442.056,18.836,16.639,5.976,0.218,0.224,1.2,439396.0,15965.0,2.642,0.096,13712.0,0.082,0.2055,4.9,tests performed,,,,,,,,,,,,,,62.96,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-11,78052.0,3187.0,2927.0,1049.0,37.0,38.286,460.875,18.818,17.283,6.194,0.218,0.226,1.2,455168.0,15772.0,2.737,0.095,14151.0,0.085,0.2068,4.8,tests performed,,,,,,,,,,,,,,62.96,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-12,81523.0,3471.0,3018.857,1095.0,46.0,40.571,481.37,20.495,17.825,6.466,0.272,0.24,1.2,471158.0,15990.0,2.833,0.096,14423.0,0.087,0.2093,4.8,tests performed,,,,,,,,,,,,,,62.96,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-13,84379.0,2856.0,3050.429,1139.0,44.0,41.857,498.234,16.864,18.012,6.725,0.26,0.247,1.18,487796.0,16638.0,2.933,0.1,15016.0,0.09,0.2031,4.9,tests performed,,,,,,,,,,,,,,62.96,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-14,87520.0,3141.0,3107.286,1171.0,32.0,40.429,516.78,18.547,18.348,6.914,0.189,0.239,1.17,502301.0,14505.0,3.02,0.087,15212.0,0.091,0.2043,4.9,tests performed,,,,,,,,,,,,,,62.96,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-15,90619.0,3099.0,3159.286,1209.0,38.0,39.857,535.079,18.299,18.655,7.139,0.224,0.235,1.16,517339.0,15038.0,3.111,0.09,15511.0,0.093,0.2037,4.9,tests performed,,,,,,,,,,,,,,62.96,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-16,94481.0,3862.0,3258.0,1262.0,53.0,41.0,557.883,22.804,19.238,7.452,0.313,0.242,1.19,534553.0,17214.0,3.214,0.104,15875.0,0.095,0.2052,4.9,tests performed,,,,,,,,,,,,,,74.54,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-17,98489.0,4008.0,3374.857,1305.0,43.0,41.857,581.549,23.666,19.928,7.706,0.254,0.247,1.18,552080.0,17527.0,3.32,0.105,16098.0,0.097,0.2096,4.8,tests performed,,,,,,,,,,,,,,74.54,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-18,102292.0,3803.0,3462.857,1343.0,38.0,42.0,604.005,22.456,20.447,7.93,0.224,0.248,1.14,568339.0,16259.0,3.417,0.098,16167.0,0.097,0.2142,4.7,tests performed,,,,,,,,,,,,,,74.54,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-19,105535.0,3243.0,3430.286,1388.0,45.0,41.857,623.154,19.149,20.255,8.196,0.266,0.247,1.1,583384.0,15045.0,3.508,0.09,16032.0,0.096,0.214,4.7,tests performed,,,,,,,,,,,,,,74.54,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-20,108775.0,3240.0,3485.143,1425.0,37.0,40.857,642.285,19.131,20.579,8.414,0.218,0.241,1.1,597415.0,14031.0,3.592,0.084,15660.0,0.094,0.2226,4.5,tests performed,,,,,,,,,,,,,,74.54,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-21,112306.0,3531.0,3540.857,1464.0,39.0,41.857,663.135,20.85,20.908,8.644,0.23,0.247,1.09,613000.0,15585.0,3.686,0.094,15814.0,0.095,0.2239,4.5,tests performed,,,,,,,,,,,,,,74.54,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-22,115786.0,3480.0,3595.286,1502.0,38.0,41.857,683.683,20.548,21.229,8.869,0.224,0.247,1.06,628555.0,15555.0,3.78,0.094,15888.0,0.096,0.2263,4.4,tests performed,,,,,,,,,,,,,,74.54,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-23,119198.0,3412.0,3531.0,1545.0,43.0,40.429,703.83,20.147,20.85,9.123,0.254,0.239,1.04,644847.0,16292.0,3.878,0.098,15756.0,0.095,0.2241,4.5,tests performed,,,,,,,,,,,,,,74.54,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-24,122660.0,3462.0,3453.0,1582.0,37.0,39.571,724.272,20.442,20.389,9.341,0.218,0.234,1.04,661280.0,16433.0,3.976,0.099,15600.0,0.094,0.2213,4.5,tests performed,,,,,,,,,,,,,,74.54,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-25,126606.0,3946.0,3473.429,1621.0,39.0,39.714,747.572,23.3,20.51,9.572,0.23,0.235,1.08,679279.0,17999.0,4.085,0.108,15849.0,0.095,0.2192,4.6,tests performed,,,,,,,,,,,,,,74.54,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-26,130474.0,3868.0,3562.714,1661.0,40.0,39.0,770.411,22.839,21.037,9.808,0.236,0.23,1.1,697777.0,18498.0,4.196,0.111,16342.0,0.098,0.218,4.6,tests performed,,,,,,,,,,,,,,74.54,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-27,133978.0,3504.0,3600.429,1695.0,34.0,38.571,791.102,20.69,21.259,10.008,0.201,0.228,1.1,712934.0,15157.0,4.287,0.091,16503.0,0.099,0.2182,4.6,tests performed,,,,,,,,,,,,,,74.54,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-28,137787.0,3809.0,3640.143,1738.0,43.0,39.143,813.593,22.491,21.494,10.262,0.254,0.231,1.1,731033.0,18099.0,4.396,0.109,16862.0,0.101,0.2159,4.6,tests performed,,,,,,,,,,,,,,74.54,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-29,141801.0,4014.0,3716.429,1783.0,45.0,40.143,837.294,23.702,21.944,10.528,0.266,0.237,1.07,748870.0,17837.0,4.503,0.107,17188.0,0.103,0.2162,4.6,tests performed,,,,,,,,,,,,,,74.54,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-30,145483.0,3682.0,3755.0,1847.0,64.0,43.143,859.035,21.741,22.172,10.906,0.378,0.255,1.03,767296.0,18426.0,4.614,0.111,17493.0,0.105,0.2147,4.7,tests performed,,,,,,,,,,,,,,74.54,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-01,149258.0,3775.0,3799.714,1888.0,41.0,43.714,881.326,22.29,22.436,11.148,0.242,0.258,1.0,785171.0,17875.0,4.721,0.107,17699.0,0.106,0.2147,4.7,tests performed,,,,,,,,,,,,,,74.54,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-02,153277.0,4019.0,3810.143,1926.0,38.0,43.571,905.057,23.731,22.498,11.372,0.224,0.257,0.98,803533.0,18362.0,4.832,0.11,17751.0,0.107,0.2146,4.7,tests performed,,,,,,,,,,,,,,74.54,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-03,156391.0,3114.0,3702.429,1968.0,42.0,43.857,923.444,18.387,21.862,11.62,0.248,0.259,0.94,818183.0,14650.0,4.92,0.088,17201.0,0.103,0.2152,4.6,tests performed,,,,,,,,,,,,,,74.54,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-04,159679.0,3288.0,3671.571,1997.0,29.0,43.143,942.859,19.415,21.68,11.792,0.171,0.255,0.94,832910.0,14727.0,5.008,0.089,17139.0,0.103,0.2142,4.7,tests performed,,,,,,,,,,,,,,74.54,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-05,162417.0,2738.0,3518.571,2052.0,55.0,44.857,959.026,16.167,20.776,12.116,0.325,0.265,0.91,846898.0,13988.0,5.092,0.084,16552.0,0.1,0.2126,4.7,tests performed,,,,,,,,,,,,,,74.54,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-06,165618.0,3201.0,3402.429,2096.0,44.0,44.714,977.927,18.901,20.09,12.376,0.26,0.264,0.91,861143.0,14245.0,5.178,0.086,16039.0,0.096,0.2121,4.7,tests performed,,,,,,,,,,,,,,74.54,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-07,168645.0,3027.0,3308.857,2151.0,55.0,43.429,995.8,17.874,19.538,12.701,0.325,0.256,0.9,874316.0,13173.0,5.257,0.079,15289.0,0.092,0.2164,4.6,tests performed,,,,,,,,,,,,,,74.54,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-08,172134.0,3489.0,3268.0,2197.0,46.0,44.143,1016.402,20.602,19.297,12.973,0.272,0.261,0.92,889988.0,15672.0,5.352,0.094,14974.0,0.09,0.2182,4.6,tests performed,,,,,,,,,,,,,,74.54,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-09,175494.0,3360.0,3173.857,2238.0,41.0,44.571,1036.242,19.84,18.741,13.215,0.242,0.263,0.92,905620.0,15632.0,5.446,0.094,14584.0,0.088,0.2176,4.6,tests performed,,,,,,,,,,,,,,74.54,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-10,178443.0,2949.0,3150.286,2275.0,37.0,43.857,1053.655,17.413,18.602,13.433,0.218,0.259,0.91,919108.0,13488.0,5.527,0.081,14418.0,0.087,0.2185,4.6,tests performed,,,,,,,,,,,,,,74.54,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-11,181129.0,2686.0,3064.286,2305.0,30.0,44.0,1069.515,15.86,18.094,13.61,0.177,0.26,0.92,930301.0,11193.0,5.594,0.067,13913.0,0.084,0.2202,4.5,tests performed,,,,,,,,,,,,,,74.54,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-12,183795.0,2666.0,3054.0,2352.0,47.0,42.857,1085.257,15.742,18.033,13.888,0.278,0.253,0.94,941360.0,11059.0,5.66,0.066,13495.0,0.081,0.2263,4.4,tests performed,,,,,,,,,,,,,,74.54,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-13,186894.0,3099.0,3039.429,2391.0,39.0,42.143,1103.555,18.299,17.947,14.118,0.23,0.249,0.95,953783.0,12423.0,5.735,0.075,13234.0,0.08,0.2297,4.4,tests performed,,,,,,,,,,,,,,74.54,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-14,190057.0,3163.0,3058.857,2424.0,33.0,39.0,1122.232,18.677,18.062,14.313,0.195,0.23,0.95,967236.0,13453.0,5.816,0.081,13274.0,0.08,0.2304,4.3,tests performed,,,,,,,,,,,,,,74.54,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-15,193590.0,3533.0,3065.143,2457.0,33.0,37.143,1143.093,20.861,18.099,14.508,0.195,0.219,0.95,981238.0,14002.0,5.9,0.084,13036.0,0.078,0.2351,4.3,tests performed,,,,,,,,,,,,,,74.54,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-16,196323.0,2733.0,2975.571,2496.0,39.0,36.857,1159.231,16.138,17.57,14.738,0.23,0.218,0.92,994127.0,12889.0,5.978,0.078,12644.0,0.076,0.2353,4.2,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-17,199357.0,3034.0,2987.714,2547.0,51.0,38.857,1177.146,17.915,17.642,15.039,0.301,0.229,0.94,1007587.0,13460.0,6.059,0.081,12640.0,0.076,0.2364,4.2,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-18,202066.0,2709.0,2991.0,2581.0,34.0,39.429,1193.142,15.996,17.661,15.24,0.201,0.233,0.94,1018510.0,10923.0,6.124,0.066,12601.0,0.076,0.2374,4.2,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-19,204525.0,2459.0,2961.429,2618.0,37.0,38.0,1207.661,14.52,17.486,15.459,0.218,0.224,0.94,1029135.0,10625.0,6.188,0.064,12539.0,0.075,0.2362,4.2,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-20,207453.0,2928.0,2937.0,2668.0,50.0,39.571,1224.95,17.289,17.342,15.754,0.295,0.234,0.94,1042497.0,13362.0,6.269,0.08,12673.0,0.076,0.2318,4.3,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-21,210510.0,3057.0,2921.857,2709.0,41.0,40.714,1243.001,18.051,17.253,15.996,0.242,0.24,0.93,1055395.0,12898.0,6.346,0.078,12594.0,0.076,0.232,4.3,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-22,213254.0,2744.0,2809.143,2751.0,42.0,42.0,1259.204,16.203,16.587,16.244,0.248,0.248,0.9,1067445.0,12050.0,6.419,0.072,12315.0,0.074,0.2281,4.4,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-23,216110.0,2856.0,2826.714,2801.0,50.0,43.571,1276.067,16.864,16.691,16.539,0.295,0.257,0.91,1079843.0,12398.0,6.493,0.075,12245.0,0.074,0.2308,4.3,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-24,218658.0,2548.0,2757.286,2836.0,35.0,41.286,1291.113,15.045,16.281,16.746,0.207,0.244,0.91,1091870.0,12027.0,6.566,0.072,12040.0,0.072,0.229,4.4,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-25,221178.0,2520.0,2730.286,2874.0,38.0,41.857,1305.993,14.88,16.122,16.97,0.224,0.247,0.93,1102316.0,10446.0,6.628,0.063,11972.0,0.072,0.2281,4.4,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-26,223453.0,2275.0,2704.0,2928.0,54.0,44.286,1319.426,13.433,15.966,17.289,0.319,0.261,0.96,1112394.0,10078.0,6.689,0.061,11894.0,0.072,0.2273,4.4,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-27,226225.0,2772.0,2681.714,2965.0,37.0,42.429,1335.794,16.368,15.835,17.507,0.218,0.251,0.97,1125253.0,12859.0,6.766,0.077,11822.0,0.071,0.2268,4.4,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
